row_id	ind	tyv	ru	split
20661	20677	моюндурукту бадырып алыр	опустить воротник	train
40254	40272	дарбагар	раздутый	train
42381	42400	культурлуг ниитилел	культурное общество	train
36878	36896	дүргек удазын	моток нитки	train
30340	30356	ажыл-херекти чүгле ажыын харап көөр чорук	утилитарный подход к делу	train
44800	44819	салгап алыры	наследство	train
37690	37708	ол кижи ышкаш тускай эртемниглер эвээш	такие специалисты, как он, наперечёт	train
9929	9944	оюн көргүзер төгерик чер	арена	train
44052	44071	хөңнү баксыраар	встать с левой ноги	train
49047	49068	бодап кылыр	строить	train
41399	41417	хемниң илдиг дүвү	илистое дно реки	train
897	911	Солунуңарның кореспондентилери хөй бе?	Много корреспондентов у вашей газеты?	train
18487	18503	немелде үне	прибавочная стоимость	train
6184	6199	чоок төрелдер 	 близкие родственники	train
30428	30444	бажың чанының участогу	приусадебный участок	train
26926	26942	ажылды шын тургузары	правильная постановка работы	train
26288	26304	ыяшты суугуже немей салыр	подбросить дров в печь	train
17376	17391	база катап эгелээр	начать сначала	train
46468	46488	чогуур өйүнде	своевременный	train
37307	37325	ынаныр	возлагать надежды	train
16024	16039	уругларны театрга чедирер	свести детей в театр	train
43096	43115	эр костюм	мужской костюм	train
35363	35381	солагай хол	левая рука	train
11574	11589	ындыг чижектер эвээш бар	есть немного подобных примеров	train
17643	17658	каттышкан күштер-биле	соединенными усилиями	train
4781	4795	административтиг девискээр тургузуу 	 административно-территориальное устройство	train
20722	20738	касса ордери	кассовый ордер	train
34206	34223	хоранныг сөстер чугаалаар	говорить колкости	train
41974	41992	хепти дырыштырар	комкать одежду	train
42279	42298	бөлүк таныштары	круг знакомых	train
159	173	Кирип моорлаңар!	Добро пожаловать!	train
10627	10642	үзүктел чок чаъс	беспрерывный дождь	train
17788	17803	одуругларны каттыштырар	сомкнуть ряды	train
33711	33728	чаг иштинде бүүрек дег чурттаар	как сыр в масле кататься	train
8364	8379	Совет Эвилелиниң Телеграф агентилели	Телеграфное агентство Советского Союза	train
27374	27390	ужур-чурум дүрүмнери	правила приличия	train
1701	1715	күрүне эрге-чагыргазы	государственная власть	train
42953	42972	фонарь чивеш дээш, өшкен	фонарь мигнул и погас	train
24562	24578	элчинни дедир кыйгыртыры	отзыв посла	train
18293	18309	доктаамал өртектер	стабильные цены	train
49112	49133	баскыышчыгаш	ступенька	train
16819	16834	аарыг кижи баскырап чыдар	больной слабеет	train
43946	43965	үнүп-кирип чоруур аажы-чаң	неровный характер	train
44796	44815	угун уктаан	наследственный	train
23619	23635	хурал дугайын чарлаар	оповестить о собрании	train
2480	2494	албан	необходимый	train
47647	47668	чедирип бээр	снести	train
16585	16600	хөй өскүстер	много сирот	train
30425	30441	сагыш човаачалы	участливое отношение	train
16199	16214	көзерни алдылап үлээр	сдать по шести карт	train
36411	36429	үнелиг металлдар	благородные металлы	train
46949	46970	чарык	скважина	train
41668	41686	педагогика эртемнериниң кандидады	кандидат педагогических наук	train
1384	1398	сагыш-сеткил 	настроение	train
24599	24615	санал-онал	отклик	train
4	18	Аалывыс Чээнэк унунда эрги чуртунга чыткан чүве.	Наш аал располагался на старой стоянке в русле Чээнека.	train
16274	16289	аап-саап чүве чугаалажыр	поговорить о том о сём	train
23973	23989	снаряд бузундузу	осколок снаряда	train
5123	5137	назы-хар четпээннерниң талазы-биле комиссия 	 комиссия по делам несовершеннолетних	train
24859	24875	мен адырлып шыдавадым	я не мог оторваться	train
38643	38661	билиш чок кижи	непостоянный человек	train
33419	33436	мен чогаал номчаан мен	я читал произведения	train
45206	45225	ак сеткилдиг эвес	недобросовестный	train
17863	17878	бистиң эрге-ажыктарывыс дүгжүп турар	наши интересы соприкасаются	train
16492	16507	тааржып ойнаар	сжиться об актёре	train
36651	36669	хөй санныг чон	многочисленный народ	train
8350	8365	калбак тавак	мелкая тарелка	train
22465	22481	дескиндир ужар	облететь	train
27683	27699	кулак дашты-биле эрттирер	пропустить мимо ушей	train
46046	46065	бодунга өнчү-хөреңги чыыр	составить себе состояние	train
4572	4586	Бадыткалдыг харыы 	Утвердительный ответ	train
39543	39561	даамчырал	недомогание	train
19335	19351	аазаар	дать обещание	train
17422	17437	тырткан сут	снятое молоко	train
2891	2905	мени Кара-Кыс деп адаар	меня зовут Кара-Кыс	train
7351	7366	Оът чиири онча-менди болзун	Питающиеся растениями благополучны пусть будут	train
27291	27307	төрээн өөнге хандыккан	привязанность к родному дому	train
13467	13482	килеңнедир	вызвать гнев	train
31536	31552	дыңналдыр номчууру	чтение вслух	train
13302	13317	ол аараанының хараазы-биле ажылга келбээн	он не явился на работу вследствие болезни	train
37294	37312	кыраан назын чоокшулаан	старость надвинулась	train
13951	13966	даг үлетпүрү	горная промышленность	train
5120	5134	кеземче дүрүмү 	 кодекс уголовный	train
43029	43048	баш мээзи	головной мозг	train
39591	39609	даараныр кижи	швея	train
28920	28936	бүгү-ле күш-биле	всеми силами	train
37083	37101	хээлей бастырган ситец	набивной ситец	train
8148	8163	Үстүн сунуп	Нетронутую часть подношу	train
47770	47791	ыядынчыг	совестно	train
2988	3002	бир-бир карандаш алыр	взять по одному карандашу	train
2413	2427	хемчээл	мера	train
9919	9934	аптека	аптека	train
12272	12287	хоруур	наложить вето	train
16888	16903	сураа чок болур	исчезнуть без следа	train
14806	14821	ол чоруй баар, ынчаарга мен артып каар мен	он уходит, я же остаюсь	train
37357	37375	кадыкты баксырадыр	надорвать здоровье	train
8455	8470	багай кожа	плохой сосед	train
40552	40570	ийи чүс сезен сес	двести восемьдесят восемь	train
6399	6414	шыраглаттынган төлээлерниң коллегиязының шиитирип турар кижиниң буруулуг, буруулуг эвезиниң дугайында үндүрген шиитпири 	вердикт	train
35502	35520	ужуп чорда	на лету	train
21999	22015	картофельдин, аштаттынган карты	картофельные очистки	train
10564	10579	кыры серилиг бичии тудуг	беседка	train
30926	30942	ынчаарга кайын боор!	хорошенькое дело!	train
11008	11023	сергек хөөннүг болур	быть в бодром настроении	train
2464	2478	киирер	адресовать	train
9425	9440	берге байдалдарга	в тяжёлых условиях	train
36239	36257	чугай дег ак	белый как мел	train
3645	3659	Ажык кижи 	Откровенный человек	train
38965	38983	ооржу	на руку нечист	train
11397	11412	бажыңчыгаш	будка	train
17909	17924	чоруу үргүлчү чогуур	родиться в сорочке	train
21036	21052	боттанып болур план	осуществимый план	train
10770	10785	дайзынны согар	бить врага	train
3023	3037	твоё пальто	сээң тонуң	train
37111	37129	эптеп каан паркет	наборный паркет	train
4723	4737	Байдал	Положение	train
42959	42978	чаны-биле эртер	пройти мимо	train
32721	32737	кара үүргене	зернистая икра	train
32571	32587	парлалга херээ	издательское дело	train
28386	28402	ырмазын сып аайынга киирер	согнуть в бараний рог	train
27889	27905	эптиг-ээлдек хүлээп алыр	оказать радушный приём	train
12902	12917	дынны тыртар	натянуть вожжи	train
21324	21340	хандырарын диледим	прошу не отказать	train
20814	20830	бүдүрүлгениң чаа методтарын шиңгээдип алыр	освоить новые методы производства	train
22032	22048	холун изиг сугга чиртир	ошпарить кипятком руку	train
34190	34207	моондак болур	вставлять палки в колёса	train
18419	18435	ажык чок	как об стенку горох	train
14121	14136	төптен ырак чурттаар	жить далёко от центра	train
12891	12906	чаалажыр	воевать	train
6579	6594	кемдедири	повреждение	train
47281	47302	изи-биле	следом	train
31796	31812	каас бажың	шикарный дом	train
28486	28502	кым-бир кижиниң удуртулгазы-биле	под чьим-либо руководством	train
35080	35098	чугула чугаа	крупный разговор	train
23979	23995	сеткилин хомудадыры	оскорбление	train
19821	19837	хөрек шивишкилээн	грудь обсыпало	train
11084	11099	халдавырлыг аарыг	заразная болезнь	train
15385	15400	кедегге таваржыр	попасть в засаду	train
6944	6959	кургулдайдан сыңый хавын адырар	отделить от прямой кишки мочевой пузырь	train
22755	22771	ортумак эртем	среднее образование	train
34600	34617	ол адазынга хөлчок дөмей	он копия отца	train
14206	14221	ийи хойлуг тон	двубортное пальто	train
20394	20410	кысты магададыр	околдовать девушку	train
29140	29156	даяңгыышты сыгар	сломать палку	train
10252	10267	ында чүү боор!	что за беда!	train
46900	46921	чырыдар	сиять	train
27756	27772	дорт шугум	прямая линия	train
39351	39369	менди-чаагай удуп хонуңар	спокойной ночи	train
4944	4958	хамааты негелде херээ 	 гражданское дело	train
13284	13299	ол аарып турган, ынчалза-даа келген	он был болен, но всё-таки приехал	train
185	199	Каш шакта келир мен?	Во сколько мне прийти?	train
710	724	Меңээ ийи чүс грамм быштактан берип көрүңер.	Мне двести грамм сыра, пожалуйста.	train
15003	15018	тувектиг херек үндүрер	заварить кашу	train
41515	41533	корга аарак көөр	испуганно смотреть	train
3120	3134	кайыын келген силер?	откуда вы приехали?	train
40027	40045	далбаңнаар	взмахивать крыльями	train
42409	42428	диргелип, сөктүп олурар шериглер	лавина войск	train
42054	42072	соксаар!	пора кончать!	train
26571	26587	кыйгырбаан шаанда, ынаар барба	не ходи, пока не позовут	train
22918	22934	аътты чүгеннээр	обуздать коня	train
46586	46606	көргүзүг	сеанс	train
38383	38401	черден дашкаар бүдүмелдер	неземные тела	train
21659	21675	кандыг-бир чүвеге удур болуру	отрицательное отношение к чему-либо	train
19549	19565	элеп калган хептиг чоруур	ходить в обносках	train
15525	15540	ажык үн	гласный звук	train
28224	28240	ол хоорайга өскен	он рос в городе	train
26796	26812	даалга ёзугаар	по поручению	train
37425	37443	чагыг кылдыр	в назидание	train
42557	42576	санаар шугум	счётная линейка	train
16663	16678	билбээчеңнээр	смотреть сквозь пальцы	train
24431	24447	уржуктарының ужун харыылаар	ответить за последствия	train
7198	7213	Башкы дижи саргаргыже	Пока первый зуб тем временем не пожелтеет	train
11160	11175	улуг кезии	большинство	train
27822	27838	чөөк аржыыл	пуховый платок	train
47508	47529	ширбий шавар	смести	train
36537	36555	чедиден ийини казыырга	семь минус два	train
27049	27065	почта марказы	почтовая марка	train
25827	25843	бүдүрүлгениң мурнакчызы	передовик производства	train
49289	49310	чугаа-соот чок	сухо	train
34411	34428	курлуп тыртылаңнаары	конвульсивные движения	train
13946	13961	эмин эрттир чайжок болур	быть занятым по горло	train
1298	1312	саарзыяр 	становиться непарным 	train
27782	27798	орукче аъттанып чоруптар	пуститься в путь	train
19590	19606	чимистиң карты	оболочка проса	train
43628	43647	хоорайның чону	городское население	train
16079	16094	чырык медээзи	световой сигнал	train
48213	48234	ырадыр чорудуптар	сослать	train
4446	4460	Баартактаныр	Наваливаться	train
47766	47787	болдунар	совершиться	train
15994	16009	өрүмнээр станок	сверлильный станок	train
12322	12337	эргежок чугула чүве	необходимая вещь	train
23781	23797	амыдыралдың дуржулгазы	жизненный опыт	train
24552	24568	аданың	отеческий	train
11963	11978	чер бүрүзүнде	везде и всюду	train
4699	4713	Базыышкын кылыр	Оказывать давление	train
25307	25323	ол часкан боор	он, очевидно, ошибся	train
16181	16196	иштики кывыышкан шимчедикчизи	двигатель внутреннего сгорания	train
21402	21418	эжик ажыттына берген	дверь открылась	train
19357	19373	базындырбас	не давать себя в обиду	train
23447	23463	школаны дооскан соонда	по окончании школы	train
17780	17795	ижер дус	поваренная соль	train
32138	32154	чылыг энергиязы	тепловая энергия	train
22884	22900	боолаары	обстрел	train
14326	14341	уруглар бажыңы	детский дом	train
34402	34419	чөпшээрешкен шиитпир	компромиссное решение	train
42107	42125	одар-белчиир	подножный корм	train
48529	48550	күш чедер	справляться	train
28432	28448	бак салым	злой рок	train
12672	12687	ээ	владелец	train
1586	1600	бо ном сээңии бе? 	эта книга твоя?	train
9531	9546	аванс бээр	выдать аванс	train
1456	1470	самдар 	оборванный	train
28688	28704	чарыгдалдарны болдунар шаа-биле эвээжедир	свести расходы к минимуму	train
703	717	Даараныр машина	Швейная машина	train
14614	14629	сирилээр	бросает в дрожь	train
31033	31049	аас былаашпайн	не говоря худого слова	train
19895	19911	бүгү-эвилел министерствозу	общесоюзное министерство	train
19084	19100	аарышкы чедирип шыдаар мен	могу причинить боль	train
38481	38499	мен ол турда чугааладым	я сказал при нём	train
31060	31076	өңнүг фильм	цветной фильм	train
41710	41728	чурук галереязы	картинная галерея	train
10999	11014	үзеринге ынак	бодливый	train
12248	12263	салгын	ветер	train
22448	22464	чиигедири	облегчение	train
49015	49036	кыргыдар	стричься	train
48514	48535	шынныы	справедливость	train
27545	27561	баштайгы шенеп кылган чүүл	пробный камень	train
25915	25931	чурттакчыларны чизелээр	переписать население	train
45260	45279	четпестер	недочёты	train
30386	30402	херээжен кижи-биле үргүлчү кады чоруур	ухаживать за женщиной	train
34054	34071	соктунгур металл	ковкий металл	train
15096	15111	көжегени дуй тыртар	задёрнуть занавес	train
29716	29732	башка дээр	ударить в голову	train
5358	5372	удурланыышкынны дедир кыйгыртыры 	 отзыв протеста	train
13775	13790	дой сава	глиняная посуда	train
3440	3454	Аас-кежиктиг болур 	Быть счастливым	train
13722	13737	ооң ону билип алыр шаа кайдал?	где ему понять это!	train
521	535	Олар театр барыксап турлар.	Они хотят пойти в театр.	train
28669	28685	кемдээр	свернуть себе голову	train
1974	1988	хүлээлге	обязанность	train
27140	27156	тайылбыр чокка	без предисловий	train
10256	10271	ядараар	беднеть	train
14275	14290	ажыл-херек бижии	деловое письмо	train
24572	24588	долдур	до отказа	train
6886	6901	долаана	боярышник	train
37115	37133	курстарга өөреникчилер хүлээп алыр	набрать учащихся на курсы	train
28895	28911	медээ оттары	сигнальные огни	train
19654	19670	шиитпирлии-биле	решительным образом	train
2260	2274	билдингир	доступность	train
13698	13713	ээриил бөргүн киир ээрер	завинтить гайку	train
44618	44637	харын	напротив	train
17184	17199	харылзашкак бүдүрүлгелер	смежные производства	train
12403	12418	хандыр улуг тынары	глубокий вздох	train
197	211	Бо садыг-дыр.	Это магазин.	train
45840	45859	хенертен болган	нечаянный	train
2242	2256	үре-түңнелдиг	эффективный	train
36505	36523	чаны-биле эртер	пройти мимо	train
5430	5444	дагдынылга 	 поруки	train
44202	44221	эккээр	надуть	train
48840	48861	оожургаар	стихнуть	train
39657	39675	даг-дүгү	асбестовый	train
41554	41572	бөрүлерни кырары	истребление волков	train
43559	43578	мактадыксаар	напроситься на комплимент	train
43724	43743	кым-бир кижиниң удуртулгазының адаа-биле	под начальством кого-либо	train
23467	23483	будууру	окраска	train
19931	19947	чыпшык кижи	общительный человек	train
19893	19909	ниити хүлээп алдынган чурум	общепринятый порядок	train
22023	22039	эниктиң моюн баа	ошнейник щенка	train
20409	20425	долу тиилелге	окончательная победа	train
47017	47038	ээктирер	склонить	train
41077	41095	сес чүс он үш	восемьсот тринадцать	train
39466	39484	газтаар	газовать	train
44624	44643	күжениишкинниг	напряжённый	train
18815	18831	кадыг-дошкун кыш	суровая зима	train
3594	3608	Хүн адыышкыны	Солнечный удар	train
16536	16551	бүгү күш-биле	всеми силами	train
13313	13328	диштерни кададыр	вставить зубы	train
13056	13071	шериг албаны	воинская служба	train
30170	30186	кызымак өөренир	усердно заниматься	train
39420	39438	дижим саргып тур	у меня ноет зуб	train
16848	16863	баларгай угаан	слабая память	train
44483	44502	төрүүр	наметать	train
1354	1368	сагыш	ум	train
3326	3340	Адыг аалдаар 	Охотиться на медведя 	train
17195	17210	кижиниң дидими	смелость человека	train
42036	42054	специалистерниң сүмезин алыр	получить консультацию специалистов	train
14581	14596	манза херим	дощатый забор	train
44351	44370	ийленчээ	наклонение	train
34608	34625	балыкты ыштап кадырар	коптить рыбу	train
16008	16023	ол манааны дег эвес эрте келген	сверх ожидания он пришел рано	train
23656	23672	бүзүрелин шынзыдар	оправдать чьё-либо доверие	train
26235	26251	аът сывыртаар	погонять коня	train
35191	35209	садыглажылга	купля-продажи	train
43957	43976	эчизинге четпээн ажыл	несовершенная работа	train
46436	46456	коргулчуннуң	свинцовый	train
37691	37709	ном ам-даа парлаттынмаан	книга ещё не напечатана	train
29585	29601	аар даш	увесистый камень	train
32004	32020	щёлочулуг суг	щёлочная вода	train
8344	8359	караан хере көөр	таращить глаза	train
13396	13411	инекти херим иштинче үндүрер	вывести корову во двор	train
32533	32549	чугайлаар	белить известью	train
30367	30383	эртенги шалың	утренняя роса	train
6459	6474	барымдаа 	довод	train
25685	25701	одар	пастбище	train
5453	5467	хоойлу-дүрүм салгаары 	 правопреемство	train
19031	19047	эштип өөренир	научиться плавать	train
3963	3977	Амга чедир	До сих пор	train
5952	5967	теве 	 верблюд	train
15470	15485	херек судка узамдыккан	дело затянулось в суде	train
37279	37297	вагонну чүдүрер	нагрузить вагон	train
30911	30927	кеден шоодай	мешок из холостины	train
40985	41003	чеди чүс чээрби бир	семьсот двадцать один	train
17841	17856	плотина тудары	сооружение плотины	train
19612	19628	капитал саарылгазы	оборот капитала	train
49137	49158	доңар	стыть	train
34430	34447	кондицияга чедирер	довести до кондиции	train
4134	4148	Аралчаалаар	Идти смешанным аллюром	train
37962	37980	хананың хос черин соктап тывар	настукать пустоту в стене	train
43335	43354	даартазында чорупканнар	назавтра отправились в путь	train
48919	48940	чурт	сторона	train
39292	39310	акка кагдырар	остаться с носом	train
9005	9020	ылап шын деңзи	точные весы	train
10522	10537	эрик	береговой	train
22296	22312	оя маңнаар	обежать	train
30890	30906	өрээлди соодар	холодить комнату	train
9294	9309	мыло чунар-саваң	туалетное мыло	train
33216	33233	мен оларны дилеп чор мен	я их ищу	train
569	583	Силерде орус-англи словарь бар бе?	У вас есть русско-английский словарь?	train
15640	15655	бут бөмбүү ойнаар	играть в футбол	train
20248	20264	кижиниң сорук кирери	одушевление человека	train
41688	41706	бот-боттарынга кара олчаан дөмей болур	быть похожим как две капли воды	train
4137	4151	Арамайлаар	Просить подождать	train
23630	23646	миннип келир	опомниться	train
36178	36196	машина-трактор станциязы	машинно-тракторная станция	train
14189	14204	сандайларны шимчедир	двигать стулья	train
30682	30698	онза чижек	характерный пример	train
17405	17420	негелделер кудулаан	требования снизились	train
39075	39093	ыяк сайгарар	разобрать по ниточке	train
2438	2452	доктаадыры	назначение	train
28273	28289	илчирбеде ыт күш-биле чүткүп тур	собака рвётся на цепи	train
49246	49267	караңгы имир	сумрак	train
12243	12258	будуктуг	ветвистый	train
31523	31539	СЭКП кежигүнү	член КПСС	train
42744	42763	почта марказы	почтовая марка	train
5494	5508	«баш бурунгаар оорлаан» деп билип тура-ла ук чүүлдерни садып алыры болгаш сайгарары 	 приобретение и сбыт заведомо похищенного	train
9304	9319	дыгый шоодай	тугой мешок	train
25130	25146	чаңчылын кагдырар	отучиться	train
14599	14614	күштерни быдарадыр	дробить силы	train
40794	40812	беш чүс үжен	пятьсот тридцать	train
1240	1254	саададыышкын	затягивание	train
47428	47449	албан	служба	train
4372	4386	Аян кирер	Хорошо выглядеть	train
45508	45527	дүрген	неотложный	train
37394	37412	хѳй чигирзиг чүве чиир	наесться сладкого	train
40620	40638	үш чүс бежен алды	триста пятьдесят шесть	train
3808	3822	Дириг амытаннар аймаа 	Животный мир	train
49450	49471	автобустар дүнекиниң бир шак чедир чоруп турар	автобусы ходят до часу ночи	train
23961	23977	осётр	осётр	train
35714	35732	балык тудары	рыбная ловля	train
9218	9233	улуг узун дуран	подзорная труба	train
40125	40143	дамдык чок	бесполезный	train
27059	27075	шүлүк чогаалы	поэтическое произведение	train
24930	24946	хораннаныры	отравление	train
25837	25853	хемни кежер	переехать реку	train
14698	14713	деп бе	едва ли	train
32869	32886	чайгаар шимчээшкин	инстинктивное движение	train
28407	28423	ада-ие хуралы	родительское собрание	train
19991	20007	черни бир кылдыр дилээр	обыскать все уголки	train
22969	22985	ниитилелдиң	общественный	train
47356	47377	чыпшынар	слипаться	train
6791	6806	кадага 	 чирей	train
46786	46807	дүгдүне бээр	сжаться	train
46319	46339	чыскаалыр	встать в строй	train
1494	1508	ак саржаг 	сливочное масло	train
35081	35099	өкпениң суглаңгылап аарыыры	крупозное воспаление лёгких	train
4178	4192	Арга-мегелиг	Способный притворяться	train
31695	31711	шүнчүкте дескинген дег далашкан чоруур	быть как на шарнирах	train
23720	23736	бодамча чок	опрометчивый	train
11584	11599	ол тон кедип алган болган	он был в пальто	train
17584	17599	амгы үениң техниказы	современная техника	train
13956	13971	чочак-тараа быдаа	гороховый суп	train
5397	5411	херекти катап көөрү 	 повторное рассмотрение дела	train
1995	2009	грамматиктиг частырыг	грамматическая ошибка	train
23172	23188	херим	ограда	train
11016	11031	бурган	божий	train
15761	15776	курьер дамчыштыр чорудар	послать с курьером	train
33748	33765	кылдыр	в качестве кого-либо	train
5328	5342	көрүлде 	 осмотр	train
21594	21610	поездини чоруттурар	отправить поезд	train
2921	2935	дуржулгалыг ажылчын	опытный работник	train
30710	30726	бар шаа-биле улдаар, кагар-согар	и в хвост и в гриву	train
6330	6345	бүдүрүлге болгаш өске-даа ажыл-агый черлериниң чаргызын шиитпирлеп чарып көөр шүүгү чери 	аритраж	train
17752	17767	эп-сеткилдиг кижи	солидарный человек	train
32178	32194	этикага тааржыр чорук	этичный поступок	train
12647	12662	кирер	включиться	train
12641	12656	ажылдадыр	включить	train
4366	4380	Аялаар	Охотиться с самострелом	train
13059	13074	хамааты дайын	гражданская война	train
48067	48088	угаары	соображение	train
42755	42774	маршруттуг такси	маршрутное такси	train
9961	9976	артиллерия	артиллерия	train
3034	3048	чай	лето	train
8388	8403	ыяк сактып алыр	твёрдо запомнить	train
18008	18024	чагырыштырбас эвилел	сочинительный союз	train
32987	33004	тыныш киирери	искусственное дыхание	train
36507	36525	кулак дашты-биле эрттирер	пропустить мимо ушей	train
43500	43519	дужа-келбиже харыылаар	отвечать наобум	train
47936	47957	харылзаштырар	соединять	train
1035	1049	Биче шопулак	Чайная ложка	train
22016	22032	очно өөренири	очное обучение	train
26841	26857	хем ортузунга	посередине реки	train
25719	25735	патриотчу чорук	патриотизм	train
3773	3787	Ай чырыы	Лунный свет	train
4314	4328	Аът ачылап алыр	Попросить коня	train
5509	5523	процессуалдыг чорудулгалар 	 процессуальное действие	train
32631	32647	угааным баксыраваан болза	если память мне не изменяет	train
12291	12306	мөңге	вечно	train
48194	48215	кадызы	соседка	train
9698	9713	азбука	азбука	train
18951	18967	суг элезин	сыпучий песок	train
10038	10053	ау	ау	train
9632	9647	шивишкин	агент	train
7868	7883	Арттынчактың	Величина вьюка	train
23628	23644	адын баксырадыр	опозорить	train
37106	37124	түү херекселдер	набор инструментов	train
48217	48238	сословие	сословие	train
34482	34499	теманы допчузу-биле чугаалаары	конспектное изложение темы	train
25057	25073	өөктү чежер	отстегнуть пуговицу	train
41439	41457	хууда күш-ажыл	индивидуальный труд	train
44406	44425	эдер	наладить	train
14672	14687	бажыңда кым-даа чок	в доме ни души	train
30893	30909	меңээ соок-тур	мне холодно	train
21781	21797	хирни арылдыр дүрбүүр	оттереть грязь	train
22661	22677	чүве чугаалап турар кижини узе кирер	оборвать рассказчика	train
48537	48558	тайылбыр	справочный	train
40766	40784	беш чүс ийи	пятьсот два	train
12901	12916	дын	вожжи	train
36932	36950	кызыл-тас далганы	пшеничная мука	train
45325	45344	чедишпээн	незрелый	train
14376	14391	сугга эндээр	пойти ко дну	train
10639	10654	дүмбей	беспросветный	train
13391	13406	бергелерден үнер	выбраться из затруднений	train
48011	48032	эртине	сокровище	train
6607	6622	хөй-ниитиниң айыыл чок чоруунга удур кемниг херектер үүлгедиглери	преступления против общественной безопасности	train
19201	19217	февральдың үженде	тринадцатого февраля	train
3567	3581	Чагааны адрестээр 	Адресовать письмо 	train
31517	31533	кым-бир кижиниң бодалдарын өттүр билир	читать чьи-либо мысли	train
37973	37991	мөөгү кадырар	насушить грибов	train
17060	17075	солунну деӊней сыга тудар	сложить газету пополам	train
38012	38030	аныяк натуралист	юный натуралист	train
25874	25890	мүнче дусту эрттир каар	переложить соли в суп	train
19970	19986	мооң ужурун тып шыдавадым	я не мог объяснить себе этого	train
34726	34743	кышкы хүннер чайгы хүннерден кыска	зимние дни короче летних	train
17828	17843	харылзажыр	быть соединённым с помощью чего-либо	train
48805	48826	аштаар	стереть	train
18182	18198	куштарны хойзур	спугнуть птиц	train
1711	1725	шериг албаны	воинская служба	train
41650	41668	янзы-бүрү чогаалдар	разные произведения	train
2531	2545	хүлээдир	обязать	train
23663	23679	ооң сөстери бадыткаттынган	его слова оправдались	train
32701	32717	үзүт-ховаган алгыны үрей чигген	моль изъела мех	train
7696	7711	холбаалыг бол	не будь одинок	train
8562	8577	аваның шыдамыккайы	терпеливость матери	train
25722	25738	патрон	патрон	train
24674	24690	ужа бээр	отлететь	train
6867	6882	баарны көске шала быжырар	печень поджарить на углях	train
42175	42193	төрээн чер	родной край	train
35555	35573	лимон суу	лимонный сок	train
13677	13692	буттар малгашка кадалып тур	ноги вязнут в грязи	train
40451	40469	чүс сезен чеди	сто восемьдесят семь	train
19956	19972	хоорайга агаарлаарынга ынак бис	мы любим гулять по городу	train
41947	41965	ышты дүргектелдир үндүрер	пускать дым кольцами	train
29376	29392	сактып кɵɵр	перебрать	train
35439	35457	баш дүгү дүжүп тур	волосы лезут	train
44007	44026	ол бичии-даа хомудаваан	он нисколько не обиделся	train
35930	35948	билир кижи эвээш	мало кто знает	train
39044	39062	окта	ни в коем случае	train
18653	18669	тиилелгеже чүткүл	стремление к победе	train
35939	35957	суггат чедишпези	недостаток орошения	train
45244	45263	боттанмас	недостижимый	train
20610	20626	эмчиниң сезиглели бадыткаттынган	опасения врача оправдались	train
40031	40049	далбыгыр	оттопыренный	train
6660	6675	телеграф медээлериниң чажыды 	тайна телеграфных сообщений	train
19694	19710	эмчиден айтырар	обратиться к врачу	train
21677	21693	четче эвес медээлер	отрывочные сведения	train
12166	12181	хөглүг	весело	train
25760	25776	хааржак	пачка	train
39651	39669	дагаа оглу	цыплёнок	train
23018	23034	долганыр	объехать	train
32129	32145	көге-буга – тайбыңның эмблемазы	голубь-эмблема мира	train
33484	33501	партия кежигүнүнге кандидат	кандидат в члены партии	train
32647	32663	сапыктарны эледир кедер	износить сапоги	train
16104	16119	кедергей хат	свирепый ветер	train
29517	29533	дендии изиг	убийственная жара	train
1343	1357	саглагар	развесистый	train
38001	38019	ыттарны коданче дукпурар	натравить собак на зайца	train
38476	38494	маңаа шимээргеп болбас	здесь шуметь нельзя	train
3629	3643	Бойдус байлактарын ажыглаар	Эксплуатировать природные богатства	train
42805	42824	кончуг дүрген шиитпирлээр	мгновенно решить	train
13997	14012	күрүне кызыгаары	государственная граница	train
41279	41297	Ха!	Ха!	train
26634	26650	төлептиг маадыр	положительный герой	train
20717	20733	Октябрь Революциязының ордени	орден Октябрьской Революции	train
47659	47680	бадары	снижение	train
25752	25768	аңдарган чер	пахота	train
29071	29087	кым-бир кижиниң соо-биле чоруур	идти следом за кем-либо	train
14435	14450	чаъс чаап тур	идёт дождь	train
3788	3802	Ытты ай дээр	Отгонять собаку	train
30098	30114	хереглелге турган	бывший в употреблении	train
30289	30305	ажылдан үндүрер	устранить от работы	train
1996	2010	чазыгны эдер	исправить ошибку	train
10003	10018	асфальт	асфальтовый	train
10199	10214	хөлечик	батрак	train
14755	14770	бо ажылды ол кылган	эта работа сделана ею	train
12548	12563	алдарлыг	видный	train
24724	24740	үр када чоруур	отлучиться	train
25990	26006	доңгурак	перочинный нож	train
15172	15187	хоойлу чогаадыр эрге-чагырга	законодательная власть	train
24639	24655	шын сеткил-биле	с открытой душой	train
32500	32516	депутатка соӊгуур	избрать депутатом	train
37953	37971	эки хөөн	хорошее настроение	train
40134	40152	экизин дамдыктаар	выбирать хорошее	train
9802	9817	алмаз	алмазный	train
36569	36587	оожум аажы-чаң	мирный характер	train
45216	45235	үр эвес	недолго	train
18519	18535	бильярд шарларын үскүлештирер	столкнуть бильярдные шары	train
23304	23320	эгииштээри	одышка	train
38607	38625	дүжүт үнмес чер	неплодородная земля	train
38821	38839	чөвүн бодавас кижи	несправедливый человек	train
